STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,DAY_WEEK,ST_CASE,CITY
33,9,7,1,5,55,7,330056,10
33,15,7,2,13,10,1,330057,195
33,1,7,20,22,16,5,330058,260
33,11,7,10,17,41,2,330059,240
33,17,7,15,19,0,7,330060,281
33,9,7,27,19,28,5,330062,300
33,15,7,29,5,0,7,330063,305
33,15,7,23,1,30,1,330064,45
33,3,7,1,15,12,7,330065,395
33,15,7,21,20,56,6,330066,200
33,5,7,29,16,40,7,330067,438
33,9,7,21,3,4,6,330068,120
33,11,7,28,20,11,6,330069,350
33,7,7,28,17,2,6,330070,170
33,15,8,3,1,0,5,330071,255
33,15,8,4,3,24,6,330072,430
33,9,8,4,5,15,6,330073,30
33,11,8,6,18,8,1,330074,401
33,3,8,20,19,45,1,330075,309
33,5,8,27,10,45,1,330076,522
33,17,8,4,7,49,6,330077,90
33,9,8,31,17,41,5,330078,285
33,15,9,1,14,28,6,330079,255
33,15,9,2,1,54,7,330080,391
33,9,9,3,14,45,1,330081,21
33,15,9,7,21,39,5,330082,200
33,17,9,9,99,99,7,330083,29
33,11,9,10,15,0,1,330084,220
33,3,9,13,1,30,4,330085,9997
33,19,9,4,2,18,2,330086,50
33,13,9,14,16,10,5,330087,304
33,15,9,23,15,58,7,330088,305
33,15,9,29,3,24,6,330089,201
33,7,9,29,13,45,6,330090,486
33,1,9,30,16,23,7,330091,352
33,15,10,1,13,2,1,330092,305
33,9,10,5,21,10,5,330093,145
33,11,9,30,13,22,7,330094,205
33,5,10,7,14,45,7,330095,95
33,5,10,13,0,42,6,330096,250
33,17,10,13,1,27,6,330097,440
33,7,10,15,13,19,1,330098,468
33,15,12,7,21,51,5,330099,305
33,17,10,10,16,5,3,330100,90
33,15,10,12,12,28,5,330101,430
33,15,10,25,9,1,4,330102,305
33,15,11,26,9,15,1,330103,85
33,19,10,25,18,42,4,330104,415
33,13,11,2,21,45,5,330105,236
33,3,11,12,22,12,1,330106,510
33,1,11,13,8,16,2,330107,260
33,11,11,13,15,0,2,330108,175
33,13,11,18,23,0,7,330109,124
33,5,12,12,1,0,3,330110,502
33,3,12,9,1,57,7,330111,560
33,17,12,14,17,50,5,330112,342
33,15,12,15,13,22,6,330113,381
33,15,12,18,12,15,2,330114,25
33,3,11,26,5,2,1,330115,510
33,13,12,20,7,2,4,330116,70
33,15,12,22,15,21,6,330117,430
33,17,12,22,20,39,6,330118,90
33,3,12,29,11,13,6,330119,385
34,41,1,21,8,10,6,340001,18
34,35,1,31,7,57,2,340002,3504
34,21,1,2,18,3,1,340003,3633
34,11,1,5,7,44,4,340004,1970
34,27,1,5,19,6,4,340005,2498
34,27,1,8,16,4,7,340006,781
34,1,2,18,8,45,6,340007,0
34,15,2,24,20,35,5,340008,0
34,3,1,1,13,16,7,340009,560
34,21,2,15,18,8,3,340010,0
34,29,1,14,13,1,6,340011,416
34,39,1,2,17,25,1,340012,2730
34,21,1,3,13,22,2,340013,3380
34,27,1,5,17,16,4,340014,0
34,39,1,1,15,24,7,340015,3395
34,21,2,9,12,48,4,340016,935
34,1,2,19,8,47,7,340017,0
34,23,2,8,5,57,3,340018,3705
34,23,2,15,2,44,3,340019,3160
34,25,2,18,15,39,6,340020,1465
34,27,2,9,13,30,4,340021,0
34,39,1,4,10,6,3,340022,3570
34,23,1,22,19,45,7,340023,3705
34,37,1,13,7,2,5,340024,0
34,31,2,6,22,15,1,340025,3522
34,21,2,18,15,39,6,340027,3509
34,27,1,7,17,51,6,340028,3650
34,25,2,6,6,17,1,340029,80
34,35,2,22,17,18,3,340030,1081
34,1,3,31,17,48,6,340031,1270
34,1,1,14,1,40,6,340032,0
34,29,1,10,16,58,2,340033,1505
34,29,1,16,18,51,1,340034,1505
34,27,1,28,16,35,6,340035,0
34,25,1,21,16,11,6,340036,0
34,25,1,20,12,36,5,340037,1465
34,3,1,20,1,30,5,340038,950
34,3,1,3,14,47,2,340039,3340
34,5,3,27,18,1,2,340040,481
34,3,3,1,18,46,4,340041,760
34,23,5,3,7,48,4,340042,2582
34,25,5,5,22,51,6,340043,1465
34,41,3,8,10,14,4,340044,1572
34,17,4,2,19,37,1,340045,2205
34,17,4,21,7,16,6,340046,2205
34,21,4,1,2,32,7,340047,935
34,21,4,16,17,58,1,340048,3633
34,23,4,13,7,12,5,340049,2970
34,25,4,23,15,55,1,340050,1465
34,25,4,26,13,30,4,340051,1760
34,19,3,3,0,51,6,340052,0
34,31,3,23,6,58,5,340053,2510
34,15,1,7,2,2,6,340054,0
34,29,1,20,7,42,5,340055,416
34,23,2,23,9,6,4,340056,3705
34,29,2,23,14,9,4,340057,0
34,25,2,24,18,46,5,340058,1925
34,29,2,10,10,26,5,340059,0
34,3,3,4,17,59,7,340060,3775
34,5,3,8,7,52,4,340061,0
34,15,3,2,6,1,5,340062,1082
34,15,3,11,16,48,7,340063,747
34,11,3,25,17,2,7,340064,3460
34,25,3,4,21,2,7,340065,1832
34,23,3,27,7,1,2,340066,1920
34,27,3,31,21,13,6,340067,2030
34,39,3,17,22,18,6,340068,1700
34,23,1,11,8,30,3,340070,844
34,1,1,13,20,10,5,340071,0
34,1,1,15,0,19,7,340072,0
34,15,1,3,18,19,2,340073,0
34,15,1,24,4,0,2,340074,0
34,15,1,8,16,8,7,340075,0
34,1,1,19,11,49,4,340076,0
34,3,1,2,21,12,1,340077,900
34,5,1,20,14,54,5,340079,0
34,7,1,16,19,27,1,340080,598
34,7,1,22,12,33,7,340081,690
34,9,1,20,12,5,5,340082,0
34,13,1,4,12,36,3,340083,2130
34,13,1,4,18,45,3,340084,2130
34,13,1,21,20,20,6,340085,3450
34,17,1,6,13,45,5,340086,1520
34,17,1,14,16,20,6,340087,1520
34,17,1,13,7,25,5,340088,1540
34,19,1,29,19,0,7,340089,2757
34,21,1,12,17,23,4,340090,0
34,23,1,21,12,53,6,340091,0
34,23,1,25,13,59,3,340092,0
34,27,1,10,0,55,2,340093,0
34,29,1,31,22,30,2,340094,0
34,33,1,19,16,34,4,340095,2565
34,39,1,12,17,26,4,340096,1412
34,39,1,7,17,26,6,340097,3207
34,11,1,21,15,10,6,340101,724
34,11,1,5,16,43,4,340102,0
34,1,2,10,4,50,5,340103,0
34,1,2,28,20,48,2,340104,3090
34,3,2,28,16,47,2,340105,60
34,3,2,25,20,25,6,340106,840
34,3,2,17,0,22,5,340107,3775
34,5,2,8,10,10,3,340108,481
34,5,2,26,19,12,7,340109,1824
34,5,2,6,23,48,1,340110,735
34,7,2,5,23,30,7,340111,520
34,9,2,27,2,15,1,340112,0
34,13,2,9,7,49,4,340113,1745
34,13,2,25,22,55,6,340114,2130
34,15,2,4,21,43,6,340115,1082
34,15,2,15,7,43,3,340116,0
34,23,2,21,19,40,2,340117,2208
34,25,2,11,3,43,6,340118,1560
34,25,2,14,8,17,2,340119,0
34,27,4,29,20,44,7,340120,2745
34,29,2,26,4,6,7,340121,1590
34,39,2,9,6,17,4,340122,3207
34,1,3,2,14,13,5,340123,0
34,1,3,4,22,15,7,340124,0
34,3,3,24,16,41,6,340125,1060
34,3,3,12,2,7,1,340126,2480
34,5,3,17,21,45,6,340127,735
34,5,3,31,15,17,6,340128,3325
34,11,3,30,16,14,5,340129,0
34,15,3,9,22,3,5,340130,0
34,15,5,19,7,3,6,340131,0
34,37,5,31,22,26,4,340132,0
34,23,5,23,17,35,3,340133,3705
34,9,5,10,4,45,4,340134,0
34,25,5,6,15,36,7,340135,0
34,25,5,1,16,36,2,340136,1925
34,39,5,22,9,59,2,340137,860
34,15,5,22,11,39,2,340138,0
34,15,5,13,1,18,7,340139,0
34,29,5,7,14,31,1,340140,1505
34,19,5,6,12,20,7,340141,0
34,39,4,2,19,41,1,340142,3395
34,5,5,16,7,5,3,340143,1290
34,29,4,5,17,50,4,340144,3060
34,39,4,22,18,21,7,340145,705
34,3,4,20,9,15,5,340146,3350
34,21,1,6,9,59,5,340147,935
34,23,3,23,17,8,5,340148,570
34,23,3,20,7,44,2,340149,3705
34,25,3,17,5,13,6,340150,3357
34,29,3,27,15,46,2,340151,1590
34,29,3,21,10,41,3,340152,0
34,29,3,11,13,50,7,340153,210
34,29,3,5,21,53,1,340154,1590
34,39,3,1,15,5,4,340155,1550
34,39,3,3,17,7,6,340156,2630
34,23,4,17,9,33,2,340157,3705
34,15,4,8,3,39,7,340158,1082
34,15,4,4,21,17,3,340159,0
34,15,4,21,6,30,6,340160,1814
34,25,4,15,14,48,7,340161,1798
34,25,4,25,11,22,3,340162,0
34,25,4,7,6,53,6,340163,3357
34,17,7,8,23,30,7,340165,1520
34,23,7,10,7,30,2,340166,2582
34,5,6,23,15,42,6,340167,1824
34,13,6,30,15,50,6,340168,800
34,11,7,9,15,12,1,340169,1845
34,1,6,18,4,9,1,340170,0
34,29,4,22,12,41,7,340172,1590
34,29,4,30,4,20,1,340173,0
34,33,4,17,21,45,2,340174,0
34,33,4,15,5,25,7,340175,2960
34,35,4,8,4,12,7,340176,2250
34,35,4,8,15,5,7,340177,290
34,39,4,1,1,8,7,340178,2630
34,7,4,22,21,36,7,340179,240
34,7,4,17,9,2,2,340180,598
34,7,4,16,0,53,1,340181,450
34,9,4,3,14,54,2,340182,742
34,13,4,23,15,25,1,340183,320
34,5,4,14,4,35,6,340184,613
34,3,4,24,1,20,2,340185,820
34,1,5,21,2,12,1,340186,0
34,3,5,7,20,41,1,340187,883
34,5,5,20,17,27,7,340188,2081
34,5,5,18,22,43,5,340189,0
34,5,5,15,14,54,2,340190,3149
34,7,5,7,22,2,1,340191,520
34,7,5,27,3,26,7,340192,520
34,7,5,23,14,27,3,340193,520
34,7,5,12,22,26,6,340195,520
34,9,5,2,17,1,3,340196,0
34,11,5,5,8,47,6,340197,724
34,13,5,14,21,13,1,340199,2440
34,13,5,7,21,15,1,340200,1480
34,13,5,29,2,49,2,340201,2130
34,15,5,14,1,25,1,340202,747
34,15,5,7,13,30,1,340203,0
34,17,5,14,0,47,1,340206,1520
34,23,5,14,16,36,1,340207,2417
34,19,5,29,16,59,2,340208,2757
34,23,5,17,16,33,4,340209,3705
34,23,5,15,20,57,2,340210,2970
34,23,5,5,16,23,6,340211,0
34,23,5,5,20,47,6,340212,844
34,23,5,6,4,31,7,340213,0
34,25,5,7,16,31,1,340214,2920
34,25,5,3,12,7,4,340215,3357
34,25,5,6,5,37,7,340216,1090
34,1,6,27,3,38,3,340217,90
34,1,6,18,12,30,1,340218,2640
34,1,6,16,19,46,6,340219,90
34,1,6,22,21,14,5,340220,2230
34,3,6,30,20,55,6,340221,1750
34,3,6,7,13,27,4,340222,2000
34,3,6,7,11,30,4,340224,1410
34,3,6,16,17,40,6,340225,2950
34,3,6,18,14,50,1,340226,890
34,5,6,3,21,31,7,340227,0
34,5,6,6,5,28,3,340228,1805
34,5,6,18,2,50,1,340229,1805
34,25,5,26,11,33,6,340230,1925
34,3,7,14,15,2,6,340232,2330
34,5,7,16,11,37,1,340233,3149
34,5,7,14,18,32,6,340234,0
34,5,7,15,1,50,7,340235,0
34,5,7,4,12,30,3,340236,0
34,7,7,21,9,12,6,340237,598
34,7,7,2,13,43,1,340238,1190
34,7,7,7,3,50,6,340239,3521
34,7,7,2,2,0,1,340240,2545
34,13,7,15,11,30,7,340241,320
34,13,7,2,14,12,1,340242,3600
34,15,7,15,20,41,7,340243,0
34,15,7,3,11,44,2,340244,0
34,19,7,18,22,50,3,340245,0
34,23,7,16,14,23,1,340246,0
34,23,7,19,9,52,4,340247,779
34,25,7,21,14,55,6,340248,3357
34,25,7,15,6,10,7,340249,0
34,25,7,1,12,45,7,340250,1445
34,29,7,2,16,43,1,340251,1505
34,31,7,3,19,9,2,340252,3582
34,31,7,3,17,34,2,340253,3582
34,33,7,22,1,23,7,340254,0
34,35,7,20,20,59,5,340255,1081
34,37,7,5,21,37,4,340256,0
34,39,7,15,21,16,7,340257,2900
34,35,7,18,15,37,3,340258,1081
34,39,7,12,7,25,4,340259,2730
34,39,7,15,8,38,7,340260,1412
34,25,5,26,14,56,6,340261,1798
34,29,5,13,19,28,7,340262,1505
34,29,5,17,8,50,4,340263,0
34,29,5,9,12,31,3,340264,1590
34,29,5,14,22,45,1,340265,0
34,31,5,24,9,17,4,340266,660
34,31,5,25,22,21,5,340267,660
34,39,5,27,3,23,7,340269,1412
34,39,5,5,22,8,6,340270,2630
34,7,6,27,1,13,3,340271,598
34,7,6,23,22,44,6,340272,2545
34,7,6,28,20,5,4,340273,3521
34,7,6,4,14,35,1,340274,520
34,7,6,8,3,31,5,340275,2070
34,11,6,23,2,58,6,340276,3460
34,13,6,3,17,58,7,340277,2130
34,13,6,4,19,1,1,340278,2130
34,17,6,24,15,15,7,340279,3590
34,13,3,31,0,2,6,340280,2130
34,17,6,22,0,46,5,340282,1520
34,21,6,7,6,34,4,340283,3509
34,21,6,7,21,28,4,340284,0
34,23,6,21,23,4,4,340285,2417
34,25,6,4,22,31,1,340286,1560
34,33,5,7,2,3,1,340287,45
34,7,5,2,21,19,3,340288,0
34,21,6,25,6,2,1,340289,0
34,21,6,20,0,55,3,340290,3380
34,25,6,11,16,15,1,340291,1832
34,25,6,18,23,11,1,340292,1832
34,25,6,21,14,48,4,340293,1798
34,27,6,15,12,23,5,340294,2498
34,27,6,18,10,34,1,340295,0
34,29,6,25,3,45,1,340296,0
34,29,6,26,22,1,2,340297,0
34,29,6,13,7,47,3,340299,0
34,29,6,18,20,9,1,340300,1505
34,31,6,29,23,25,5,340301,660
34,31,6,25,14,59,1,340302,3522
34,31,6,9,13,16,6,340303,660
34,35,6,12,15,1,2,340304,1417
34,37,6,26,16,24,2,340305,3196
34,39,6,28,22,54,4,340306,1550
34,39,6,20,16,33,3,340307,2975
34,39,6,20,16,12,3,340308,3570
34,41,1,27,16,14,5,340309,2580
34,13,1,10,17,0,2,340310,2130
34,13,2,15,15,34,3,340311,800
34,21,2,18,12,55,6,340312,1650
34,29,5,27,3,58,7,340313,0
34,17,4,17,2,11,2,340314,1540
34,13,2,10,8,43,5,340315,800
34,11,4,14,20,46,6,340316,3460
34,1,4,19,1,13,4,340317,0
34,13,4,24,10,4,2,340318,320
34,3,4,2,13,5,1,340319,1730
34,3,4,5,19,53,4,340320,2200
34,3,4,19,9,51,4,340321,60
34,11,4,2,13,33,1,340322,3460
34,11,5,11,7,54,5,340323,3460
34,41,5,6,14,4,7,340325,0
34,15,4,4,0,48,3,340326,1082
34,27,5,13,12,27,7,340327,0
34,29,4,24,19,16,2,340328,1505
34,19,5,12,15,16,6,340329,1610
34,1,6,1,12,1,5,340330,0
34,23,6,27,23,38,3,340331,2417
34,1,5,17,10,53,4,340332,850
34,17,5,19,4,21,6,340333,2205
34,3,5,15,8,53,2,340334,2480
34,3,5,11,19,48,5,340335,3640
34,5,5,9,6,27,3,340336,2081
34,13,2,11,23,27,6,340337,1480
34,1,3,14,13,2,3,340338,90
34,15,3,16,15,49,5,340339,0
34,27,3,28,23,59,3,340340,1295
34,5,4,11,20,35,3,340341,3149
34,9,4,3,14,39,2,340342,0
34,9,6,1,2,7,5,340343,0
34,15,6,30,18,51,6,340344,747
34,25,6,11,2,14,1,340345,0
34,23,6,12,7,40,2,340346,3705
34,41,6,22,20,20,5,340347,18
34,17,5,10,14,2,4,340349,1540
34,11,6,6,3,13,3,340350,0
34,11,6,13,14,32,3,340351,0
34,11,6,18,23,20,1,340352,1970
34,13,6,9,22,32,6,340353,2130
34,25,6,13,16,0,3,340355,8
34,25,6,15,23,35,5,340356,8
34,25,6,17,5,35,7,340357,0
34,33,6,26,21,54,2,340359,567
34,5,1,17,8,42,2,340360,735
34,39,7,25,10,23,3,340361,3207
34,11,6,2,22,3,6,340362,420
34,13,4,9,1,33,1,340363,230
34,21,6,7,13,33,4,340364,0
34,1,8,10,4,25,5,340366,0
34,3,8,30,11,58,4,340367,2942
34,3,8,20,21,32,1,340368,820
34,7,8,26,1,42,7,340369,0
34,5,8,1,7,24,3,340370,613
34,5,8,12,7,31,7,340371,1805
34,5,8,6,1,0,1,340372,0
34,7,8,13,3,32,1,340373,520
34,9,8,24,16,46,5,340374,0
34,11,8,19,2,30,7,340375,0
34,11,8,9,20,20,4,340376,1845
34,13,8,21,13,16,2,340377,3450
34,17,8,30,0,57,4,340378,1540
34,17,8,8,16,17,3,340379,1430
34,17,8,15,0,5,3,340380,1520
34,17,8,17,13,15,5,340381,3040
34,21,8,14,9,42,2,340382,0
34,23,8,19,16,53,7,340383,1920
34,29,8,5,2,4,7,340384,1590
34,29,8,2,16,32,4,340385,1810
34,31,8,16,12,0,4,340387,1350
34,33,8,28,8,28,2,340388,567
34,37,8,27,16,55,1,340389,1993
34,37,8,21,21,38,2,340390,0
34,39,8,13,1,42,1,340391,860
34,39,8,10,15,56,5,340392,2050
34,39,8,1,23,13,3,340393,2050
34,41,8,17,12,24,5,340394,1572
34,13,8,30,13,30,4,340396,3450
34,25,9,1,14,1,6,340398,1445
34,1,9,7,13,1,5,340399,0
34,35,9,14,10,34,5,340400,425
34,35,9,6,14,5,4,340401,425
34,27,9,4,2,34,2,340402,490
34,25,9,16,14,13,7,340403,692
34,23,9,8,3,11,6,340404,3170
34,13,8,19,2,38,7,340405,2130
34,13,8,29,6,10,3,340406,2130
34,15,8,19,8,31,7,340407,747
34,35,8,24,23,19,5,340409,1081
34,39,8,27,19,22,1,340410,705
34,39,8,24,0,36,5,340411,2900
34,3,9,2,9,3,7,340413,2460
34,7,9,8,20,38,6,340414,3521
34,7,9,5,7,48,3,340415,598
34,9,9,6,11,59,4,340416,742
34,13,9,9,13,10,7,340417,2130
34,13,9,9,13,10,7,340418,2130
34,13,9,2,7,15,7,340419,800
34,13,9,10,16,0,1,340420,2130
34,17,9,12,13,22,3,340421,1540
34,19,9,11,3,39,2,340422,0
34,21,9,6,17,49,4,340423,0
34,29,9,4,8,55,2,340425,416
34,29,9,15,19,46,6,340426,0
34,29,9,6,15,29,4,340427,0
34,37,9,9,16,30,7,340428,0
34,39,9,10,2,55,1,340429,1700
34,1,7,26,9,5,4,340430,1050
34,13,7,22,1,0,7,340431,2130
34,13,7,2,0,58,1,340432,2130
34,17,7,30,10,15,1,340433,1520
34,15,7,22,22,42,7,340434,0
34,15,7,1,9,38,7,340435,0
34,23,7,22,1,7,7,340436,3705
34,25,7,24,12,10,2,340437,1352
34,25,7,24,3,0,2,340438,0
34,27,7,7,12,14,6,340439,2498
34,13,9,3,19,50,1,340440,2130
34,39,7,23,0,47,1,340441,2730
34,33,7,26,16,8,4,340442,0
34,13,9,19,13,40,3,340443,2130
34,21,9,26,6,7,3,340444,3380
34,15,9,26,11,47,3,340445,1082
34,33,7,29,19,20,7,340446,2725
34,11,9,27,1,40,4,340447,3460
34,13,9,28,11,11,5,340448,3450
34,39,9,30,3,43,7,340449,616
34,21,9,28,7,14,5,340450,0
34,5,9,28,8,0,5,340451,2540
34,5,9,29,4,35,6,340452,1774
34,41,9,30,2,6,7,340453,2580
34,37,9,30,14,43,7,340454,0
34,19,9,16,18,50,7,340455,0
34,35,9,17,1,12,1,340456,1194
34,7,9,17,18,50,1,340457,3694
34,31,9,18,3,0,2,340458,2510
34,35,8,8,17,9,3,340459,3504
34,41,9,14,7,11,5,340460,0
34,23,9,23,1,20,7,340461,3705
34,33,9,21,10,39,5,340462,2725
34,13,9,21,10,27,5,340463,3600
34,13,9,18,10,49,2,340464,1745
34,23,9,16,23,3,7,340465,3705
34,35,8,20,19,8,1,340467,425
34,33,9,18,7,38,2,340468,0
34,3,9,7,13,31,5,340469,60
34,29,7,25,21,3,3,340470,416
34,37,7,20,9,55,5,340471,3196
34,1,7,25,20,33,3,340472,0
34,25,7,17,14,10,2,340473,0
34,7,9,22,14,27,6,340474,598
34,15,9,26,17,32,3,340475,0
34,1,10,14,10,33,7,340476,90
34,1,10,4,19,21,4,340477,0
34,1,10,8,6,11,1,340478,1270
34,1,10,27,19,8,6,340479,2640
34,5,10,10,6,10,3,340480,0
34,3,10,8,9,59,1,340482,1180
34,3,10,9,19,36,2,340483,1795
34,3,10,20,9,6,6,340484,1795
34,3,10,13,10,13,6,340485,2770
34,3,10,9,20,39,2,340486,3750
34,5,10,20,6,3,6,340487,0
34,5,10,23,16,41,2,340488,2081
34,5,10,21,15,48,7,340489,0
34,5,10,7,20,9,7,340490,0
34,5,10,1,2,34,1,340491,3325
34,7,10,10,18,44,3,340492,0
34,7,10,14,5,41,7,340493,0
34,7,10,1,17,49,1,340494,2600
34,7,10,10,7,15,3,340495,3694
34,7,10,13,19,6,6,340496,3694
34,11,10,25,13,36,4,340498,1845
34,13,10,4,20,8,4,340499,800
34,5,10,4,19,30,4,340500,1824
34,23,9,15,6,0,6,340501,3705
34,3,10,24,13,50,3,340502,1750
34,3,10,28,19,11,7,340503,2942
34,13,10,14,18,37,7,340504,2130
34,13,10,15,0,1,1,340505,2130
34,13,10,17,23,21,3,340506,2130
34,17,10,9,1,7,2,340508,1520
34,17,10,9,13,38,2,340509,1520
34,17,10,5,22,12,5,340511,2205
34,19,10,24,8,32,3,340512,0
34,19,10,16,18,28,2,340513,0
34,29,10,22,2,34,1,340514,1590
34,21,10,21,22,33,7,340515,935
34,21,10,8,4,20,1,340516,0
34,21,10,2,10,43,2,340518,0
34,23,10,10,21,15,3,340519,779
34,23,10,7,21,42,7,340520,844
34,23,10,11,12,25,4,340521,844
34,23,10,1,18,8,1,340522,0
34,23,10,14,1,51,7,340523,2417
34,23,10,18,0,43,4,340524,2417
34,23,10,8,3,29,1,340525,0
34,1,11,9,0,15,5,340526,470
34,1,11,10,23,4,6,340527,470
34,5,11,2,20,34,5,340528,2081
34,3,11,26,12,50,1,340529,640
34,23,10,19,10,36,5,340530,3705
34,25,10,4,21,42,4,340531,1465
34,27,10,12,14,12,5,340532,0
34,27,10,30,16,10,2,340533,2498
34,27,10,25,7,2,4,340534,0
34,29,10,8,18,25,1,340535,0
34,31,10,15,18,57,1,340536,3500
34,33,10,21,2,32,7,340537,0
34,33,11,25,17,56,7,340538,0
34,35,10,26,5,55,5,340539,0
34,19,11,23,21,12,5,340541,670
34,37,10,18,15,31,4,340542,1993
34,25,11,14,16,35,3,340543,2990
34,39,10,17,19,20,3,340544,1412
34,3,11,28,14,40,3,340545,1775
34,39,10,29,9,18,1,340546,2900
34,39,10,3,13,25,3,340548,3395
34,3,11,28,2,30,3,340549,2480
34,3,11,25,4,4,7,340550,820
34,39,10,15,12,46,1,340551,3395
34,7,11,18,5,48,7,340552,280
34,7,11,10,2,41,6,340553,598
34,7,11,5,18,9,1,340554,2545
34,39,10,30,23,5,2,340555,3395
34,41,10,27,1,43,6,340556,0
34,7,11,22,6,20,4,340557,2545
34,9,11,29,0,38,4,340558,742
34,11,11,15,17,16,4,340559,3460
34,13,11,30,15,59,5,340560,1745
34,13,11,1,19,55,4,340561,2130
34,13,11,23,19,5,5,340562,2130
34,15,11,18,3,45,7,340563,0
34,15,11,7,17,33,3,340564,0
34,5,12,5,15,4,3,340565,3325
34,7,12,9,17,22,7,340566,1190
34,7,12,15,10,43,6,340567,0
34,11,12,4,15,54,2,340568,0
34,11,12,15,7,11,6,340569,3460
34,13,12,2,23,9,7,340570,800
34,13,12,7,0,24,5,340571,2130
34,13,12,10,5,30,1,340572,2130
34,13,11,9,19,27,5,340573,2130
34,17,11,13,15,43,2,340574,190
34,15,12,8,18,19,6,340575,0
34,17,12,6,20,56,4,340576,1520
34,19,12,14,0,15,5,340577,2757
34,19,12,16,12,20,7,340578,2757
34,23,12,14,8,39,5,340579,0
34,23,11,10,2,2,6,340580,0
34,27,12,10,7,5,1,340581,2567
34,31,12,5,18,2,3,340582,660
34,31,12,2,0,33,7,340583,3500
34,37,12,10,9,32,1,340584,0
34,39,9,21,16,46,5,340585,860
34,39,12,8,0,13,6,340586,1700
34,39,12,4,17,46,2,340588,3570
34,41,12,11,8,25,2,340589,0
34,17,11,25,0,7,7,340590,1520
34,17,11,11,19,59,7,340591,2205
34,21,11,4,17,30,7,340593,825
34,21,11,12,15,33,1,340594,3509
34,23,11,21,17,21,3,340595,0
34,23,11,3,6,5,6,340596,2417
34,23,11,12,3,2,1,340597,2582
34,23,11,28,19,33,3,340598,2582
34,23,11,24,19,33,6,340599,2970
34,29,11,24,18,38,6,340600,0
34,3,7,22,17,25,7,340601,2790
34,23,11,26,8,4,1,340602,2970
34,41,11,21,21,29,3,340603,1455
34,5,11,28,11,32,3,340604,3149
34,11,11,6,17,31,2,340605,724
34,17,11,12,1,44,1,340606,3410
34,23,11,26,4,53,1,340607,3705
34,25,11,20,22,58,2,340608,0
34,29,11,12,18,45,1,340609,0
34,31,11,22,18,4,4,340610,3522
34,31,11,28,6,29,3,340611,3522
34,33,10,24,14,8,3,340612,2565
34,35,11,1,18,7,4,340613,425
34,37,11,4,16,13,7,340615,0
34,37,11,3,21,28,6,340616,1993
34,37,11,18,14,24,7,340617,0
34,39,11,16,23,15,5,340618,705
34,39,11,26,8,45,1,340619,2900
34,39,11,1,17,58,4,340620,3207
34,25,7,24,1,30,2,340621,2109
34,21,7,29,21,57,7,340622,3380
34,7,8,31,22,29,5,340623,520
34,13,11,22,17,0,4,340624,2130
34,33,3,12,21,58,1,340625,2565
34,33,7,26,23,57,4,340626,2565
34,29,8,22,6,15,3,340627,145
34,19,8,10,12,15,5,340628,0
34,3,8,30,17,50,4,340629,1775
34,9,7,22,18,25,7,340630,0
34,3,8,23,3,4,4,340631,3775
34,41,8,13,4,55,1,340632,18
34,23,8,13,1,43,1,340633,844
34,25,8,16,15,1,4,340634,1445
34,7,8,8,17,43,3,340635,3694
34,15,9,19,21,1,3,340636,1082
34,1,12,18,8,20,2,340637,850
34,3,12,22,12,49,6,340638,890
34,7,12,1,16,31,6,340639,598
34,13,12,24,23,55,1,340640,2130
34,13,12,23,23,30,7,340641,3150
34,13,12,16,17,56,7,340642,800
34,13,12,20,14,43,4,340643,1990
34,15,12,21,21,12,5,340644,747
34,15,12,23,16,18,7,340645,1082
34,15,12,26,8,19,3,340646,0
34,19,12,15,8,0,6,340647,2757
34,23,12,24,22,1,1,340649,3160
34,25,12,23,18,24,7,340650,1352
34,29,12,16,17,15,7,340651,0
34,31,12,19,12,34,3,340652,2800
34,33,12,17,19,31,1,340653,0
34,41,4,9,22,18,1,340654,1220
34,13,8,18,21,5,6,340655,2130
34,41,10,22,14,4,1,340656,1220
34,5,11,28,14,32,3,340657,2080
34,5,11,24,17,30,6,340658,3149
34,31,12,30,6,29,7,340660,3582
34,3,12,20,5,37,4,340661,2200
34,27,12,16,14,33,7,340662,0
34,27,12,24,13,26,1,340663,2084
34,27,4,10,18,16,2,340664,2498
34,13,6,24,3,4,7,340665,2440
34,21,6,28,21,25,4,340666,3380
34,31,7,23,2,44,1,340667,2500
34,13,7,2,4,0,1,340668,800
34,25,6,7,19,17,4,340669,1798
34,23,7,26,2,49,4,340670,0
34,13,8,14,3,52,2,340671,2130
34,13,8,6,3,48,1,340672,2130
34,25,8,22,13,10,3,340673,3357
34,31,8,25,1,43,6,340674,2510
34,23,9,24,7,27,1,340675,779
34,7,9,8,19,52,6,340676,2545
34,25,8,31,18,11,5,340677,2980
34,9,10,22,1,30,1,340678,530
34,39,11,18,20,52,7,340679,860
34,13,9,22,19,29,6,340680,1480
34,7,9,18,14,31,2,340681,520
34,37,9,17,16,45,1,340682,3448
34,13,8,20,0,51,1,340683,1480
34,13,9,20,19,15,4,340684,2130
34,13,12,11,20,10,2,340685,1745
34,15,12,23,1,55,7,340686,1082
34,17,12,21,8,10,5,340687,2205
34,29,12,22,7,17,6,340688,145
34,31,12,8,10,41,6,340689,660
34,7,12,18,19,51,2,340691,0
34,39,11,27,8,43,2,340692,860
34,13,12,29,10,48,6,340693,2130
34,39,11,25,2,27,7,340694,860
