STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,DAY_WEEK,ST_CASE,MILEPT,CITY
1,89,8,26,15,48,4,10638,0,1730
1,3,8,5,8,8,4,10639,0,1493
1,77,10,1,18,35,5,10640,0,0
1,89,10,4,19,25,1,10641,3519,0
1,5,10,3,1,40,7,10642,2004,0
1,53,10,4,19,30,1,10643,29,0
1,89,10,4,4,45,1,10644,3256,0
1,87,10,5,20,50,2,10645,0,0
1,121,10,5,15,10,2,10646,365,0
1,49,10,6,5,55,3,10647,0,0
1,15,10,7,16,20,4,10648,88,0
1,115,10,5,22,49,2,10649,1431,1850
1,95,10,8,18,45,5,10650,0,0
1,55,10,10,20,20,7,10651,1050,0
1,125,10,10,19,35,7,10652,799,0
1,97,10,8,16,40,5,10653,0,0
1,103,10,9,22,30,6,10654,3061,0
1,89,10,3,12,55,7,10655,99999,1730
1,89,10,3,20,5,7,10656,99999,1730
1,55,10,5,5,0,2,10657,36,0
1,67,10,11,19,20,1,10658,0,0
1,13,10,9,20,30,6,10659,0,0
1,15,10,17,13,35,7,10660,2438,0
1,101,10,20,11,30,3,10661,0,0
1,53,10,12,19,30,2,10662,0,1180
1,15,10,18,18,40,1,10663,0,0
1,111,10,18,12,35,1,10664,0,0
1,89,10,22,13,10,5,10665,0,0
1,29,10,23,20,51,6,10666,0,0
1,73,10,16,16,15,6,10667,142,1716
1,125,10,18,1,5,1,10668,743,0
1,101,10,22,14,18,5,10669,1612,0
1,109,10,20,12,30,3,10670,0,0
1,69,10,11,0,55,1,10671,0,0
1,3,10,19,22,25,2,10672,307,0
1,113,10,22,19,1,5,10673,251,0
1,73,10,24,1,47,7,10674,0,350
1,73,10,5,1,50,2,10675,1333,350
1,19,10,22,17,5,5,10676,0,0
1,15,10,24,11,10,7,10677,2641,0
1,97,10,16,22,30,6,10678,0,0
1,3,10,20,7,15,3,10679,0,0
1,9,10,22,0,40,5,10680,0,0
1,17,10,22,7,45,5,10681,302,0
1,3,10,21,4,50,4,10682,0,0
1,15,10,27,11,15,3,10683,2546,0
1,21,10,27,12,24,3,10684,644,0
1,21,10,27,13,0,3,10685,2261,0
1,115,10,9,8,10,6,10686,2258,0
1,51,10,30,22,29,6,10687,99999,2063
1,33,10,18,18,55,1,10688,0,0
1,71,10,25,16,30,1,10689,0,0
1,95,10,30,19,42,6,10690,2921,0
1,117,10,30,6,35,6,10691,139,0
1,125,10,10,18,55,7,10692,926,0
1,125,10,13,19,6,3,10693,0,3050
1,55,10,25,22,55,1,10694,99999,1280
1,93,10,25,19,0,1,10695,185,0
1,5,10,9,15,30,6,10696,436,0
1,33,10,27,17,25,3,10697,367,0
1,25,10,11,2,17,1,10698,0,2980
1,125,10,15,0,47,5,10699,0,3050
1,97,10,19,4,40,2,10700,0,0
1,43,10,24,23,20,7,10701,0,0
1,1,10,31,15,15,7,10702,0,0
1,73,10,6,14,55,3,10703,99999,2170
1,113,10,27,18,50,3,10704,0,0
1,73,10,30,14,45,6,10705,0,0
1,115,10,23,19,10,6,10706,2447,0
1,115,10,23,19,50,6,10707,1509,0
1,121,10,16,10,30,6,10708,1477,1870
1,101,10,12,19,10,2,10709,0,2130
1,59,8,13,22,8,5,10710,0,2690
1,81,9,11,2,0,6,10711,99999,200
1,101,9,28,14,57,2,10712,1705,2130
1,15,11,1,19,5,1,10713,0,0
1,109,11,2,16,30,2,10714,511,0
1,37,11,1,0,45,1,10715,0,0
1,81,11,1,2,55,1,10716,654,0
1,89,11,2,18,30,2,10717,0,0
1,113,11,4,16,45,4,10718,0,0
1,113,11,5,14,0,5,10719,898,0
1,113,11,5,19,45,5,10720,2134,0
1,125,11,8,1,30,1,10721,697,0
1,121,11,4,18,45,4,10722,58,0
1,49,11,4,22,30,4,10723,0,0
1,3,11,8,22,30,1,10724,126,0
1,79,11,9,3,0,2,10725,0,0
1,41,11,2,8,15,2,10726,312,0
1,89,11,11,4,0,4,10727,0,0
1,107,11,13,1,55,6,10728,2002,0
1,57,11,6,20,30,6,10729,0,0
1,103,11,13,8,10,6,10730,730,0
1,1,11,10,10,18,3,10731,1900,0
1,17,11,7,17,27,7,10732,78,0
1,15,11,12,16,45,5,10733,259,0
1,97,11,1,19,45,1,10734,35,0
1,59,11,16,6,40,2,10735,32,0
1,97,11,1,17,40,1,10736,0,0
1,127,11,4,1,45,4,10737,99,0
1,3,11,6,10,0,6,10738,755,0
1,127,11,7,1,0,7,10739,0,0
1,115,11,8,6,0,1,10740,1470,0
1,131,11,11,16,0,4,10741,0,0
1,95,11,14,14,11,7,10742,2736,0
1,13,11,7,11,45,7,10743,1260,0
1,97,11,16,6,0,2,10744,137,0
1,3,11,10,19,20,3,10745,518,0
1,97,11,15,6,50,1,10746,192,0
1,61,11,6,10,40,6,10747,0,0
1,63,11,10,14,50,3,10748,274,0
1,59,11,16,5,45,2,10749,169,0
1,43,11,19,17,10,5,10750,2832,0
1,75,11,21,16,54,7,10751,2398,0
1,57,11,8,15,40,1,10752,2498,0
1,57,11,20,18,0,6,10753,444,0
1,53,11,23,9,45,2,10754,32,0
1,123,11,5,13,36,5,10755,99999,840
1,79,11,20,23,30,6,10756,489,0
1,95,11,9,15,41,2,10757,99999,50
1,119,11,25,6,15,4,10758,172,0
1,129,11,10,18,55,3,10759,163,0
1,73,11,19,20,13,5,10760,99999,330
1,13,11,20,9,20,6,10761,1245,0
1,3,11,18,11,15,4,10762,0,0
1,39,11,19,17,48,5,10763,0,0
1,39,11,21,10,25,7,10764,175,0
1,61,11,17,16,30,3,10765,0,0
1,131,11,25,8,20,4,10766,1062,0
1,117,11,28,15,10,7,10767,99999,47
1,73,11,29,3,45,1,10768,99999,490
1,89,11,26,2,40,5,10769,0,0
1,51,11,8,1,45,1,10770,0,2063
1,107,11,10,12,10,3,10771,99999,2590
1,3,11,5,8,10,5,10772,99999,1210
1,73,11,14,10,50,7,10773,99999,350
1,25,11,24,7,23,3,10774,717,1480
1,97,11,7,7,58,7,10775,0,2100
1,73,11,24,14,30,3,10776,1400,0
1,55,11,25,0,10,4,10777,82,0
1,43,11,24,19,48,3,10778,2316,9999
1,3,8,18,7,35,3,10779,0,1120
1,55,9,15,20,43,3,10780,99999,400
1,15,10,25,16,56,1,10781,99999,100
1,89,10,17,1,50,7,10782,172,1730
1,121,12,2,7,50,4,10783,0,0
1,1,12,7,9,30,2,10784,1374,0
1,101,12,5,16,0,7,10785,1146,0
1,81,12,7,18,45,2,10786,0,0
1,49,12,8,15,55,3,10787,1299,0
1,83,12,9,6,20,4,10788,0,0
1,133,12,7,15,40,2,10789,238,0
1,15,12,9,6,30,4,10790,2446,0
1,21,12,13,1,30,1,10791,2371,0
1,103,12,6,14,40,1,10792,3403,0
1,79,12,8,7,5,3,10793,147,0
1,65,12,12,0,30,7,10794,0,0
1,113,12,4,13,0,6,10795,902,0
1,133,12,6,14,50,1,10796,153,0
1,113,12,10,16,10,5,10797,2061,0
1,93,12,11,7,30,6,10798,2896,0
1,21,12,13,16,50,1,10799,42,0
1,101,12,10,17,20,5,10800,0,0
1,19,12,14,9,30,2,10801,0,0
1,15,12,10,23,3,5,10802,0,0
1,97,12,4,22,57,6,10803,152,0
1,97,12,6,18,45,1,10804,257,0
1,69,12,11,19,45,6,10805,67,0
1,93,12,16,7,5,4,10806,0,0
1,85,12,14,1,56,2,10807,1114,0
1,79,12,15,10,13,3,10808,565,0
1,117,12,9,6,30,4,10809,1130,0
1,9,12,11,22,55,6,10810,398,0
1,43,12,12,12,3,7,10811,0,0
1,107,12,19,23,10,7,10812,39,0
1,115,12,9,16,5,4,10813,9,0
1,69,12,21,14,0,2,10814,2366,0
1,69,12,15,12,15,3,10815,0,802
1,127,12,16,9,24,4,10816,1882,0
1,101,12,20,3,0,1,10817,814,0
1,101,12,20,18,55,1,10818,0,2130
1,83,12,20,23,55,1,10819,3484,0
1,125,12,18,10,43,6,10820,0,0
1,27,12,14,20,0,2,10821,1976,0
1,15,12,15,15,45,3,10822,0,0
1,97,12,21,11,45,2,10823,0,0
1,73,12,14,21,27,2,10824,0,0
1,33,12,15,15,0,3,10825,327,0
1,55,12,19,16,30,7,10826,0,0
1,125,12,24,19,0,5,10827,0,0
1,97,12,28,17,30,2,10828,99999,2100
1,89,12,13,14,10,1,10829,0,1508
1,99,12,24,5,45,5,10830,612,0
1,81,12,19,21,23,7,10831,0,0
1,13,12,21,18,15,2,10832,1230,0
1,39,12,21,20,8,2,10833,0,0
1,55,12,25,1,35,6,10834,1926,0
1,87,12,25,21,20,6,10835,0,0
1,125,12,25,7,0,6,10836,890,0
1,15,12,26,21,20,7,10837,1578,0
1,27,12,27,10,51,1,10838,0,0
1,121,12,31,14,30,5,10839,0,0
1,13,12,31,19,15,5,10840,0,0
1,125,12,9,15,30,4,10841,70,0
1,79,12,17,6,45,5,10842,223,0
1,131,12,27,1,20,1,10843,99999,540
1,101,12,29,10,30,3,10844,1009,0
1,119,12,31,6,35,5,10845,264,0
1,99,12,11,21,50,6,10846,345,1240
1,89,12,25,17,30,6,10847,0,0
1,103,12,27,12,30,1,10848,0,0
1,95,12,31,17,35,5,10849,0,0
1,85,12,19,2,36,7,10850,99999,1220
1,117,12,20,22,0,1,10851,0,0
1,115,12,21,12,50,2,10852,1563,0
1,77,12,11,22,10,6,10853,0,0
1,83,12,19,17,15,7,10854,116,0
1,63,12,16,17,20,4,10855,494,0
1,97,12,19,0,20,7,10856,100,0
1,97,12,30,12,57,4,10857,0,0
1,15,12,18,4,40,6,10858,2318,0
1,49,12,26,14,15,7,10859,771,0
1,89,12,15,15,56,3,10860,0,1730
1,73,12,16,14,45,4,10861,99999,1850
1,49,12,24,14,35,5,10862,2046,0
1,97,12,21,12,57,2,10863,0,0
1,47,12,24,6,5,5,10864,1264,0
1,71,12,8,17,46,3,10865,99999,2720
1,71,12,18,7,5,6,10866,0,1690
1,127,12,24,18,50,5,10867,21,0
1,39,12,29,21,15,3,10868,0,0
1,81,12,8,9,59,3,10869,99999,200
1,81,12,16,17,5,4,10870,99999,2340
1,101,12,13,18,38,1,10871,99999,2130
1,101,12,27,22,40,1,10872,99999,2130
1,23,12,28,8,0,2,10873,0,0
1,89,12,23,13,45,4,10874,3357,0
1,73,12,25,7,30,6,10875,1330,1750
1,71,3,13,13,30,6,10876,82,0
1,103,6,7,21,43,1,10877,99999,890
1,125,8,22,2,40,7,10878,211,0
1,127,8,22,7,1,7,10879,99999,1780
1,19,8,7,17,55,6,10880,475,1320
1,5,9,24,15,25,5,10881,99999,1050
1,73,9,27,3,40,1,10882,99999,20
1,73,9,27,22,3,1,10883,0,1717
1,95,9,23,10,5,4,10884,776,0
1,73,10,14,15,20,4,10885,0,500
1,83,10,2,11,35,6,10886,3657,0
1,79,10,31,18,50,7,10887,233,0
1,73,10,8,23,42,5,10888,0,1717
1,13,11,28,14,45,7,10889,207,0
1,97,11,22,3,4,1,10890,200,2100
1,45,11,16,22,57,2,10891,0,2380
1,95,11,23,11,30,2,10892,630,1500
1,73,11,26,3,1,5,10893,0,2170
1,29,11,1,15,45,1,10894,0,0
1,73,11,27,9,28,6,10895,0,1850
1,101,11,25,14,30,4,10896,171,2130
1,101,11,26,18,35,5,10897,99999,2130
1,89,11,20,9,25,6,10898,1030,1730
1,117,11,12,9,20,5,10899,1259,0
1,73,11,10,7,40,3,10900,99999,350
1,15,11,2,20,15,2,10901,0,0
1,127,9,30,14,20,4,10902,2165,0
1,117,11,24,10,15,3,10903,2392,47
1,69,11,11,10,59,4,10904,99999,790
1,73,12,24,19,40,5,10905,0,350
1,101,12,11,16,55,6,10906,88,2130
1,95,11,30,17,19,2,10907,99999,110
1,73,11,9,6,57,2,10908,0,350
1,71,11,1,13,0,1,10909,0,2720
1,9,12,22,17,25,3,10910,140,0
1,9,12,24,17,55,5,10911,2880,0
1,97,7,23,13,28,5,10912,99999,2100
1,97,6,6,21,0,7,10913,0,2100
1,97,7,3,20,30,6,10914,0,2100
1,3,10,16,21,58,6,10915,99999,1493
1,55,11,8,21,25,1,10916,0,2562
1,31,12,7,16,0,2,10917,99999,1030
1,69,12,20,9,30,1,10918,99999,930
1,73,12,19,13,10,7,10919,0,350
1,97,12,26,3,0,7,10920,0,2550
1,73,12,21,10,35,2,10921,0,3125
1,103,5,13,11,17,4,10922,99999,890
1,15,10,21,13,30,4,10923,0,100
1,115,2,19,6,40,5,10924,99999,2410
1,55,5,5,20,3,3,10925,99999,190
1,73,5,15,12,31,6,10926,0,1717
1,17,8,30,20,18,1,10927,99999,1820
1,95,12,23,6,10,4,10928,99999,1500
1,113,6,27,21,48,7,10929,99999,2440
1,101,3,6,9,15,6,10930,0,2130
1,123,12,30,19,0,4,10931,0,60
1,123,11,11,16,40,4,10932,0,60
1,73,3,20,11,29,6,10933,99999,2960
1,49,4,13,14,5,2,10934,99999,1274
1,103,4,4,20,30,7,10935,333,2545
1,123,5,1,11,25,6,10936,99999,60
1,73,8,14,1,30,6,10937,0,0
1,73,7,30,18,15,5,10938,0,350
1,73,10,26,4,15,2,10939,1277,350
1,73,1,6,10,33,3,10940,24,0
1,73,1,7,5,41,4,10941,0,350
1,73,2,2,13,5,2,10942,99999,350
1,73,3,25,22,30,4,10943,0,350
1,49,6,4,12,15,5,10944,0,0
1,73,6,1,1,20,2,10945,2590,350
1,73,6,1,8,5,2,10946,2659,350
1,121,6,10,4,55,4,10947,99999,2910
1,73,8,1,22,55,7,10948,0,350
1,73,8,5,13,0,4,10949,0,350
1,73,9,25,17,5,6,10950,187,0
1,73,9,28,9,8,2,10951,77,0
1,73,10,3,8,40,7,10952,0,350
1,73,10,11,16,35,1,10953,0,350
1,73,11,17,1,10,3,10954,1205,350
1,73,11,22,2,43,1,10955,1205,350
1,73,11,23,21,12,2,10956,2580,350
1,121,12,23,0,5,4,10957,0,680
1,89,7,4,22,43,7,10958,0,1730
2,90,1,1,22,30,5,20001,99999,1895
2,20,1,18,20,49,1,20002,66,130
2,110,2,13,18,30,6,20004,7,1130
2,122,2,22,15,52,1,20005,153,0
2,16,3,3,1,45,3,20006,1,2710
2,20,3,18,2,37,4,20007,24,130
2,20,3,28,10,0,7,20008,87,0
2,20,4,5,11,27,1,20009,99999,130
2,170,4,23,16,57,5,20011,19,0
2,20,4,26,9,42,1,20012,87,130
2,122,5,4,6,5,2,20013,603,2300
2,90,5,5,19,10,3,20014,87,770
2,90,5,20,13,53,4,20015,9,770
2,0,5,31,11,99,1,20016,136,0
2,110,6,27,4,57,7,20018,19,1130
2,122,6,27,14,50,7,20019,1230,0
2,20,6,29,17,30,2,20020,3,130
2,0,7,3,15,20,6,20021,810,0
2,220,7,7,14,39,3,20022,27,2360
2,0,7,10,14,15,6,20023,2135,0
2,20,7,19,2,40,1,20024,71,130
2,122,5,16,8,15,7,20025,1058,0
2,122,6,1,14,23,2,20026,488,0
2,122,6,9,12,35,3,20027,44,0
2,90,6,26,18,37,6,20028,74,770
2,0,6,29,19,5,2,20029,99999,0
2,0,7,21,18,45,3,20030,422,0
2,68,7,31,4,15,6,20031,2015,0
2,20,8,1,19,3,7,20032,1138,0
2,170,8,5,17,45,4,20033,665,0
2,68,8,9,14,39,1,20034,1775,0
2,90,8,12,23,30,4,20035,3288,0
2,68,8,25,3,17,3,20036,2125,950
2,0,8,19,14,3,4,20037,2624,0
2,90,9,4,23,5,6,20038,3565,0
2,20,9,12,21,41,7,20039,2,130
2,68,9,14,99,99,2,20041,2039,0
2,170,9,24,22,30,5,20042,504,0
2,170,9,25,1,27,6,20043,411,0
2,170,9,27,22,50,1,20044,99999,0
2,20,9,28,12,18,2,20045,99999,130
2,90,10,10,19,29,7,20046,3328,0
2,20,10,10,18,47,7,20047,6,130
2,20,10,15,1,13,5,20048,7,130
2,122,10,15,16,17,5,20049,157,0
2,20,10,26,1,54,2,20050,9,130
2,20,10,27,16,56,3,20051,99999,130
2,170,11,25,8,20,4,20052,9,2790
2,90,11,30,0,48,2,20053,39,770
2,20,11,5,20,52,5,20054,62,130
2,20,11,6,0,43,6,20055,11,130
2,0,11,10,15,55,3,20056,1490,0
2,122,7,10,18,99,6,20057,38,1240
2,122,9,13,23,7,1,20058,134,1240
2,110,11,1,3,40,1,20059,15,1130
2,170,11,15,14,26,1,20060,739,0
2,20,12,27,16,52,1,20061,930,0
2,170,12,20,16,30,1,20062,50,0
2,20,10,22,19,21,5,20063,13,130
2,20,11,19,17,1,5,20064,51,130
2,170,10,14,19,30,4,20065,55,0
2,20,12,22,12,25,3,20066,2,130
2,0,5,9,5,99,7,20067,35,0
4,13,1,5,2,10,2,40001,1610,0
4,5,1,30,5,45,6,40002,3170,0
4,13,1,1,1,54,5,40003,0,370
4,11,1,1,6,3,5,40004,1601,100
4,19,1,2,9,55,6,40005,0,530
4,13,1,2,10,14,6,40006,0,370
4,13,1,2,14,10,6,40007,79,490
4,13,1,2,14,53,6,40008,0,370
4,13,1,3,18,21,7,40009,0,0
4,25,1,3,21,53,7,40010,0,0
4,13,1,4,13,20,1,40011,0,200
4,25,1,4,16,54,1,40012,2842,0
4,13,1,5,6,42,2,40013,0,370
4,13,1,5,10,10,2,40014,0,290
4,13,1,6,6,17,3,40015,0,370
4,12,1,7,14,30,4,40016,1010,0
4,19,1,7,16,7,4,40017,0,530
4,15,1,7,20,15,4,40018,1464,0
4,13,1,8,22,99,5,40019,2215,0
4,13,1,9,12,25,6,40020,1339,510
4,15,1,9,18,5,6,40021,60,0
4,13,1,10,2,26,7,40022,0,370
4,13,1,10,2,33,7,40023,0,290
4,19,1,11,9,48,1,40024,0,530
4,19,1,11,11,40,1,40025,0,0
4,12,1,12,0,57,2,40026,253,0
4,13,1,13,12,22,3,40027,0,200
4,23,1,16,2,50,6,40028,216,0
4,21,1,16,18,40,6,40029,0,22
4,19,1,16,23,19,6,40030,0,530
4,7,1,17,9,15,7,40031,2918,0
4,7,1,17,23,55,7,40032,2688,0
4,21,1,18,3,30,1,40033,1053,0
4,19,1,18,14,25,1,40034,0,530
4,13,1,19,17,41,2,40035,1657,80
4,19,1,19,18,54,2,40036,0,530
4,13,1,19,22,24,2,40037,945,525
4,27,1,21,15,25,4,40038,0,0
4,13,1,22,1,44,5,40039,0,370
4,13,1,22,18,19,5,40040,0,370
4,13,1,23,9,7,6,40041,0,490
4,21,1,23,17,50,6,40042,1597,0
4,17,1,24,19,5,7,40043,3916,0
4,19,1,25,8,45,1,40044,0,0
4,19,1,25,14,21,1,40045,0,530
4,13,1,26,7,45,2,40046,162,200
4,25,1,26,12,19,2,40047,0,116
4,21,1,27,17,0,3,40048,1164,0
4,19,1,27,18,32,3,40049,0,530
4,19,1,28,11,3,4,40050,2383,295
4,13,1,28,17,50,4,40051,0,370
4,25,1,30,5,10,6,40052,1074,0
4,13,1,31,20,8,7,40053,0,200
4,13,2,15,9,20,1,40054,1123,0
4,13,2,1,0,50,1,40055,938,0
4,5,2,1,0,5,1,40056,3471,0
4,3,2,1,6,15,1,40057,3603,0
4,15,2,1,12,4,1,40058,0,0
4,7,2,1,15,36,1,40059,0,0
4,19,2,1,18,10,1,40060,2586,530
4,19,2,2,18,0,2,40061,736,0
4,21,2,4,0,4,4,40062,1723,0
4,15,2,4,6,2,4,40063,696,260
4,13,2,4,12,29,4,40064,0,370
4,21,2,4,13,46,4,40065,1335,180
4,13,2,4,17,50,4,40066,0,290
4,21,2,4,17,59,4,40067,99999,0
4,17,2,5,13,10,5,40068,2794,0
4,13,2,5,15,28,5,40069,0,420
4,25,2,5,17,20,5,40070,64,0
4,25,2,6,16,24,6,40071,2890,373
4,13,2,6,16,59,6,40072,0,370
4,19,2,6,19,50,6,40073,0,530
4,13,2,7,4,21,7,40074,0,370
4,19,2,7,8,10,7,40075,0,0
4,13,2,7,9,28,7,40076,2234,0
4,7,2,7,16,4,7,40077,0,210
4,1,2,7,20,4,7,40078,0,9999
4,12,2,8,10,23,1,40079,0,0
4,9,2,9,16,24,2,40080,3369,500
4,13,2,10,18,51,3,40081,0,490
4,15,2,11,7,53,4,40082,0,260
4,5,2,11,19,15,4,40083,6045,0
4,13,2,13,1,15,6,40084,0,290
4,13,2,13,18,26,6,40085,0,370
4,19,2,13,23,0,6,40086,497,0
4,27,2,14,14,15,7,40087,405,0
4,12,2,15,2,49,1,40088,0,0
4,13,2,15,5,12,1,40089,1339,0
4,17,2,15,9,40,1,40090,3537,0
4,3,2,15,10,26,1,40091,3024,0
4,13,2,15,11,22,1,40092,0,370
4,7,2,15,14,7,1,40093,0,0
4,13,2,15,19,34,1,40094,0,200
4,13,2,15,21,45,1,40095,1211,0
4,13,2,16,12,11,2,40096,0,370
4,13,2,18,12,54,4,40097,0,420
4,13,2,18,21,54,4,40098,1583,370
4,15,2,21,16,50,7,40099,150,0
4,19,2,22,9,33,1,40100,0,530
4,7,2,22,13,40,1,40101,2918,0
4,13,2,24,11,20,3,40102,0,0
4,13,2,24,17,23,3,40103,0,490
4,19,2,25,20,50,4,40104,0,530
4,12,2,26,3,39,5,40105,246,0
4,13,2,26,6,50,5,40106,0,490
4,27,2,99,23,0,9,40107,786,0
4,19,2,27,20,55,6,40108,0,530
4,13,2,28,18,2,7,40109,0,370
4,19,2,28,23,36,7,40110,2564,530
4,13,2,10,19,12,3,40111,0,0
4,27,2,12,11,30,5,40112,95,0
4,5,3,11,6,28,4,40113,2377,0
4,13,3,16,21,59,2,40114,0,420
4,3,3,1,17,50,1,40115,3078,0
4,15,3,1,19,55,1,40116,2479,59
4,17,3,3,10,50,3,40117,2695,0
4,13,3,3,11,22,3,40118,0,190
4,3,3,3,12,30,3,40119,0,0
4,13,3,3,16,0,3,40120,0,370
4,13,3,5,13,30,5,40121,0,370
4,13,3,5,18,8,5,40122,0,370
4,7,3,7,1,15,7,40124,2557,0
4,5,3,7,8,27,7,40125,2240,0
4,13,3,7,9,47,7,40126,2193,0
4,13,3,7,21,48,7,40127,0,370
4,15,3,8,18,0,1,40128,0,0
4,13,3,9,0,48,2,40129,1346,0
4,19,3,9,9,25,2,40130,2505,530
4,15,3,10,2,49,3,40131,0,260
4,15,3,11,14,31,4,40132,452,0
4,13,3,12,18,10,5,40133,0,290
4,21,3,12,23,20,5,40134,2322,0
4,3,3,13,5,45,6,40135,3365,0
4,13,3,14,5,58,7,40136,1474,370
4,13,3,14,12,14,7,40137,0,200
4,1,3,14,18,52,7,40138,0,0
4,13,3,15,1,10,1,40139,0,370
4,15,3,16,13,19,2,40140,718,0
4,7,3,18,22,28,4,40141,2364,0
4,13,3,19,12,19,5,40142,1333,30
4,13,3,20,17,38,6,40143,0,290
4,13,3,21,1,10,7,40144,0,290
4,21,3,22,2,20,1,40145,1830,0
4,13,3,22,0,57,1,40146,0,370
4,13,3,22,12,47,1,40147,0,200
4,19,3,23,18,5,2,40148,0,530
4,21,3,24,13,30,3,40149,2206,0
4,19,3,26,1,4,5,40150,0,0
4,1,3,26,18,45,5,40151,3661,0
4,5,3,26,20,10,5,40152,4233,0
4,27,3,27,22,10,6,40153,71,0
4,3,3,28,0,38,7,40154,0,431
4,19,3,28,19,13,7,40155,0,530
4,13,3,30,15,50,2,40156,0,290
4,17,3,31,12,20,3,40157,3776,0
4,13,3,31,20,8,3,40158,0,370
4,17,1,27,10,56,3,40159,0,0
4,13,3,17,14,26,3,40160,0,290
4,5,3,26,6,0,5,40161,3170,0
4,5,3,27,18,45,6,40162,0,0
4,13,4,7,11,0,3,40163,984,0
4,19,4,9,19,41,5,40164,0,530
4,21,4,19,0,40,1,40165,1300,0
4,15,4,24,13,0,6,40166,0,0
4,3,4,24,14,45,6,40167,3381,0
4,25,4,1,19,55,4,40168,2579,0
4,13,4,2,12,20,5,40169,1200,0
4,13,4,2,19,29,5,40170,0,370
4,5,4,4,5,20,7,40171,2144,0
4,13,4,4,7,56,7,40172,0,420
4,1,4,4,8,30,7,40173,4147,0
4,21,4,5,16,19,1,40175,0,0
4,999,4,6,99,99,2,40176,0,9999
4,21,4,6,16,51,2,40177,0,160
4,27,4,9,9,20,5,40178,441,0
4,13,4,9,10,28,5,40179,2069,370
4,13,4,11,0,10,7,40180,0,490
4,13,4,11,11,10,7,40181,112,0
4,13,4,11,12,55,7,40182,0,370
4,5,4,12,5,30,1,40183,3170,0
4,21,4,12,9,50,1,40184,1640,0
4,13,4,12,18,33,1,40185,0,0
4,13,4,12,20,15,1,40186,0,370
4,5,4,12,20,35,1,40187,2108,0
4,13,4,13,15,37,2,40188,0,420
4,13,4,14,11,29,3,40189,0,370
4,21,4,15,12,30,4,40190,2219,0
4,13,4,15,16,20,4,40191,1430,370
4,13,4,17,17,44,6,40192,1428,486
4,13,4,18,2,30,7,40193,0,200
4,12,4,18,6,45,7,40194,439,0
4,13,4,18,7,25,7,40195,0,290
4,13,4,18,18,28,7,40196,0,370
4,13,4,19,1,22,1,40197,48,370
4,3,4,19,18,30,1,40198,0,0
4,1,4,20,11,17,2,40199,3238,0
4,13,4,21,16,40,3,40200,0,490
4,12,4,21,17,5,3,40201,415,0
4,13,4,22,6,3,4,40202,0,370
4,19,4,22,23,19,4,40203,0,530
4,13,4,23,18,45,5,40204,2061,0
4,5,4,24,8,38,6,40205,3141,0
4,13,4,24,19,28,6,40206,0,370
4,25,4,25,6,35,7,40207,2440,0
4,5,4,25,11,55,7,40208,5828,0
4,13,4,25,15,50,7,40209,0,370
4,13,4,25,22,17,7,40210,0,370
4,21,4,26,3,4,1,40211,1995,0
4,15,4,27,21,47,2,40212,109,0
4,19,4,29,10,1,4,40213,0,530
4,25,4,30,9,25,5,40214,0,386
4,25,4,30,13,39,5,40215,3100,386
4,19,4,30,17,28,5,40216,0,530
4,13,3,26,16,33,5,40218,0,290
4,13,2,15,18,57,1,40219,0,0
4,13,2,27,21,12,6,40220,0,80
4,13,3,1,0,30,1,40221,0,0
4,13,3,29,3,54,1,40222,0,370
4,13,3,2,23,27,2,40223,0,420
4,13,3,7,18,2,7,40224,0,0
4,13,3,25,14,46,4,40225,0,0
4,13,3,29,17,3,1,40226,0,80
4,19,4,10,19,6,6,40227,0,0
4,13,4,17,99,99,6,40228,0,368
4,19,4,20,19,34,2,40229,0,0
4,27,5,16,22,35,7,40230,0,0
4,13,5,17,1,34,1,40231,0,370
4,13,5,17,16,4,1,40232,1432,370
4,13,5,19,14,52,3,40233,0,370
4,3,5,23,19,40,7,40234,2961,0
4,15,5,21,9,15,5,40235,79,0
4,27,5,29,21,51,6,40236,0,0
4,13,5,30,5,11,7,40237,0,370
4,1,5,9,17,0,7,40238,0,0
4,12,5,25,14,56,2,40239,0,0
4,21,5,1,12,23,6,40240,0,332
4,15,5,1,15,58,6,40241,2403,59
4,19,5,2,0,4,7,40242,0,530
4,13,5,2,16,11,7,40243,0,370
4,13,5,3,1,24,1,40244,0,370
4,21,5,3,2,42,1,40245,2127,0
4,19,5,3,21,55,1,40246,1695,0
4,13,5,3,23,30,1,40247,112,0
4,19,5,4,1,0,2,40248,0,0
4,13,5,6,12,20,4,40249,0,0
4,3,5,6,13,40,4,40250,0,0
4,19,5,6,16,15,4,40251,469,0
4,13,5,9,0,2,7,40252,0,370
4,19,5,9,23,49,7,40253,0,530
4,13,5,10,1,0,1,40254,806,0
4,19,5,10,5,0,1,40255,455,0
4,3,5,10,13,20,1,40256,0,0
4,21,5,10,15,30,1,40257,2092,0
4,21,5,11,0,49,2,40258,1747,0
4,13,5,12,7,34,3,40259,0,370
4,5,5,12,17,10,3,40260,2009,0
4,13,5,12,22,40,3,40261,113,368
4,13,5,13,5,5,4,40262,0,370
4,19,5,13,7,23,4,40263,0,0
4,13,5,13,14,13,4,40264,0,80
4,21,5,13,16,28,4,40265,2122,0
4,13,5,13,17,4,4,40266,0,370
4,21,5,15,16,59,6,40267,0,22
4,5,5,15,17,16,6,40268,4836,0
